X,Y,Z
0.534878,-0.002678,0.717944
0.533673,-0.004020,0.721314
0.532446,-0.005335,0.724649
0.531199,-0.006624,0.727948
0.529935,-0.007886,0.731212
0.528654,-0.009120,0.734439
0.527359,-0.010325,0.737630
0.526051,-0.011502,0.740786
0.524732,-0.012650,0.743905
0.523403,-0.013768,0.746987
0.522065,-0.014855,0.750033
0.520722,-0.015913,0.753043
0.519373,-0.016940,0.756016
0.518021,-0.017937,0.758952
0.516667,-0.018902,0.761851
0.515312,-0.019836,0.764714
0.513957,-0.020738,0.767539
0.512605,-0.021609,0.770326
0.511257,-0.022448,0.773077
0.509913,-0.023254,0.775790
0.508575,-0.024029,0.778465
0.507245,-0.024771,0.781103
0.505922,-0.025481,0.783703
0.504609,-0.026160,0.786263
0.503305,-0.026806,0.788784
0.502010,-0.027420,0.791263
0.500727,-0.028003,0.793701
0.499456,-0.028554,0.796097
0.498198,-0.029073,0.798450
0.496953,-0.029561,0.800761
0.495723,-0.030016,0.803027
0.494505,-0.030441,0.805246
0.493301,-0.030833,0.807417
0.492111,-0.031194,0.809539
0.490935,-0.031523,0.811612
0.489775,-0.031821,0.813633
0.488630,-0.032091,0.815603
0.487503,-0.032328,0.817521
0.486394,-0.032526,0.819389
0.485305,-0.032684,0.821207
0.484237,-0.032799,0.822975
0.483190,-0.032875,0.824693
0.482164,-0.032914,0.826360
0.481160,-0.032920,0.827976
0.480178,-0.032896,0.829541
0.479219,-0.032847,0.831054
0.478283,-0.032775,0.832517
0.477371,-0.032681,0.833927
0.476483,-0.032568,0.835286
0.475619,-0.032435,0.836593
0.474780,-0.032283,0.837848
0.473966,-0.032112,0.839052
0.473179,-0.031922,0.840204
0.472417,-0.031712,0.841305
0.471682,-0.031484,0.842354
0.470973,-0.031235,0.843352
0.470292,-0.030968,0.844300
0.469639,-0.030682,0.845196
0.469013,-0.030377,0.846042
0.468415,-0.030053,0.846837
0.467845,-0.029711,0.847583
0.467304,-0.029351,0.848278
0.466791,-0.028974,0.848924
0.466307,-0.028580,0.849520
0.465852,-0.028169,0.850068
0.465426,-0.027742,0.850567
0.465029,-0.027299,0.851019
0.464661,-0.026840,0.851423
0.464323,-0.026366,0.851779
0.464014,-0.025877,0.852089
0.463734,-0.025374,0.852352
0.463484,-0.024856,0.852570
0.463262,-0.024325,0.852742
0.463069,-0.023781,0.852869
0.462906,-0.023223,0.852951
0.462771,-0.022654,0.852989
0.462665,-0.022072,0.852983
0.462587,-0.021479,0.852934
0.462537,-0.020875,0.852842
0.462515,-0.020259,0.852707
0.462521,-0.019634,0.852531
0.462554,-0.018999,0.852313
0.462615,-0.018354,0.852054
0.462702,-0.017700,0.851754
0.462816,-0.017038,0.851415
0.462956,-0.016367,0.851036
0.463122,-0.015689,0.850618
0.463314,-0.015003,0.850162
0.463531,-0.014310,0.849668
0.463773,-0.013611,0.849136
0.464040,-0.012906,0.848568
0.464330,-0.012195,0.847963
0.464644,-0.011480,0.847323
0.464982,-0.010760,0.846647
0.465342,-0.010035,0.845936
0.465724,-0.009307,0.845192
0.466129,-0.008575,0.844413
0.466555,-0.007841,0.843602
0.467002,-0.007104,0.842758
0.467470,-0.006364,0.841882
0.467957,-0.005623,0.840974
0.468464,-0.004881,0.840035
0.468990,-0.004137,0.839066
0.469535,-0.003393,0.838066
0.470098,-0.002649,0.837038
0.470678,-0.001905,0.835980
0.471276,-0.001161,0.834894
0.471889,-0.000417,0.833780
0.472519,0.000325,0.832640
0.473165,0.001066,0.831472
0.473825,0.001805,0.830279
0.474500,0.002543,0.829060
0.475188,0.003278,0.827816
0.475890,0.004010,0.826547
0.476605,0.004739,0.825254
0.477332,0.005465,0.823938
0.478070,0.006188,0.822598
0.478820,0.006906,0.821237
0.479580,0.007620,0.819853
0.480351,0.008330,0.818448
0.481131,0.009035,0.817023
0.481921,0.009735,0.815577
0.482719,0.010429,0.814112
0.483526,0.011118,0.812628
0.484340,0.011801,0.811126
0.485162,0.012477,0.809606
0.485991,0.013148,0.808070
0.486826,0.013811,0.806517
0.487668,0.014468,0.804948
0.488515,0.015118,0.803365
0.489368,0.015760,0.801767
0.490225,0.016395,0.800156
0.491088,0.017022,0.798532
0.491954,0.017642,0.796895
0.492825,0.018253,0.795247
0.493699,0.018856,0.793587
0.494576,0.019450,0.791917
0.495456,0.020036,0.790238
0.496338,0.020612,0.788549
0.497222,0.021180,0.786851
0.498108,0.021739,0.785146
0.498996,0.022289,0.783433
0.499884,0.022829,0.781713
0.500774,0.023359,0.779987
0.501663,0.023881,0.778256
0.502554,0.024392,0.776520
0.503444,0.024894,0.774780
0.504333,0.025386,0.773036
0.505223,0.025868,0.771289
0.506111,0.026340,0.769540
0.506999,0.026802,0.767789
0.507885,0.027254,0.766037
0.508769,0.027696,0.764284
0.509652,0.028127,0.762531
0.510533,0.028548,0.760779
0.511412,0.028958,0.759028
0.512289,0.029357,0.757279
0.513164,0.029745,0.755532
0.514037,0.030122,0.753789
0.514907,0.030487,0.752049
0.515775,0.030842,0.750313
0.516640,0.031185,0.748583
0.517502,0.031516,0.746857
0.518362,0.031837,0.745137
0.519218,0.032146,0.743423
0.520070,0.032443,0.741716
0.520919,0.032730,0.740016
0.521765,0.033005,0.738324
0.522606,0.033270,0.736639
0.523444,0.033523,0.734963
0.524277,0.033766,0.733296
0.525106,0.033998,0.731639
0.525931,0.034219,0.729990
0.526751,0.034430,0.728352
0.527566,0.034630,0.726725
0.528376,0.034820,0.725108
0.529182,0.035000,0.723502
0.529982,0.035169,0.721908
0.530776,0.035329,0.720325
0.531565,0.035478,0.718755
0.532349,0.035618,0.717197
0.533126,0.035747,0.715652
0.533898,0.035867,0.714119
0.534663,0.035977,0.712600
0.535422,0.036078,0.711095
0.536174,0.036169,0.709603
0.536919,0.036251,0.708125
0.537658,0.036324,0.706661
0.538389,0.036392,0.705212
0.539114,0.036455,0.703777
0.539831,0.036512,0.702358
0.540540,0.036563,0.700953
0.541241,0.036608,0.699564
0.541935,0.036646,0.698192
0.542622,0.036677,0.696835
0.543301,0.036701,0.695495
0.543972,0.036717,0.694171
0.544636,0.036725,0.692865
0.545292,0.036726,0.691577
0.545941,0.036720,0.690306
0.546582,0.036707,0.689053
0.547215,0.036687,0.687819
0.547841,0.036660,0.686603
0.548459,0.036626,0.685406
0.549070,0.036585,0.684228
0.549673,0.036538,0.683070
0.550267,0.036484,0.681930
0.550854,0.036424,0.680811
0.551433,0.036357,0.679711
0.552004,0.036285,0.678631
0.552567,0.036207,0.677571
0.553122,0.036123,0.676531
0.553668,0.036033,0.675511
0.554205,0.035938,0.674511
0.554734,0.035837,0.673532
0.555253,0.035730,0.672572
0.555763,0.035619,0.671632
0.556263,0.035502,0.670713
0.556753,0.035381,0.669813
0.557234,0.035255,0.668934
0.557705,0.035124,0.668075
0.558166,0.034989,0.667236
0.558617,0.034850,0.666417
0.559058,0.034706,0.665619
0.559489,0.034559,0.664841
0.559910,0.034407,0.664083
0.560321,0.034253,0.663347
0.560721,0.034094,0.662630
0.561112,0.033932,0.661935
0.561493,0.033767,0.661260
0.561863,0.033599,0.660606
0.562224,0.033428,0.659972
0.562574,0.033253,0.659360
0.562914,0.033076,0.658768
0.563244,0.032896,0.658197
0.563564,0.032714,0.657646
0.563874,0.032529,0.657117
0.564173,0.032342,0.656608
0.564462,0.032152,0.656120
0.564741,0.031960,0.655653
0.565010,0.031766,0.655206
0.565269,0.031571,0.654781
0.565517,0.031373,0.654375
0.565755,0.031174,0.653990
0.565981,0.030973,0.653626
0.566197,0.030771,0.653281
0.566402,0.030568,0.652957
0.566596,0.030364,0.652652
0.566778,0.030159,0.652367
0.566950,0.029952,0.652102
0.567111,0.029746,0.651857
0.567260,0.029538,0.651631
0.567400,0.029331,0.651426
0.567528,0.029123,0.651239
0.567646,0.028914,0.651073
0.567754,0.028706,0.650925
0.567851,0.028498,0.650798
0.567938,0.028290,0.650690
0.568015,0.028082,0.650601
0.568082,0.027874,0.650532
0.568139,0.027668,0.650482
0.568187,0.027461,0.650451
0.568225,0.027256,0.650440
0.568254,0.027051,0.650448
0.568274,0.026848,0.650475
0.568285,0.026645,0.650521
0.568287,0.026444,0.650586
0.568280,0.026243,0.650670
0.568265,0.026045,0.650773
0.568242,0.025847,0.650895
0.568210,0.025652,0.651035
0.568170,0.025458,0.651195
0.568122,0.025265,0.651372
0.568067,0.025075,0.651568
0.568004,0.024886,0.651783
0.567934,0.024700,0.652016
0.567856,0.024515,0.652267
0.567771,0.024333,0.652536
0.567680,0.024153,0.652822
0.567581,0.023975,0.653127
0.567476,0.023800,0.653449
0.567365,0.023627,0.653789
0.567247,0.023456,0.654145
0.567123,0.023288,0.654519
0.566993,0.023123,0.654910
0.566857,0.022960,0.655318
0.566715,0.022800,0.655742
0.566568,0.022643,0.656183
0.566415,0.022489,0.656640
0.566257,0.022338,0.657113
0.566093,0.022189,0.657602
0.565925,0.022044,0.658107
0.565751,0.021901,0.658626
0.565572,0.021762,0.659161
0.565389,0.021625,0.659711
0.565201,0.021492,0.660276
0.565008,0.021361,0.660855
0.564811,0.021234,0.661449
0.564609,0.021110,0.662056
0.564403,0.020989,0.662677
0.564193,0.020872,0.663312
0.563978,0.020757,0.663960
0.563760,0.020646,0.664621
0.563538,0.020538,0.665294
0.563312,0.020433,0.665980
0.563082,0.020331,0.666678
0.562848,0.020232,0.667388
0.562611,0.020137,0.668110
0.562371,0.020045,0.668842
0.562127,0.019956,0.669586
0.561879,0.019870,0.670341
0.561629,0.019788,0.671106
0.561375,0.019708,0.671881
0.561118,0.019632,0.672666
0.560858,0.019559,0.673461
0.560596,0.019489,0.674265
0.560330,0.019422,0.675077
0.560061,0.019358,0.675899
0.559790,0.019297,0.676729
0.559516,0.019239,0.677567
0.559240,0.019185,0.678412
0.558961,0.019133,0.679265
0.558680,0.019084,0.680126
0.558397,0.019038,0.680993
0.558111,0.018995,0.681867
0.557823,0.018954,0.682747
0.557533,0.018917,0.683633
0.557241,0.018882,0.684525
0.556948,0.018850,0.685422
0.556652,0.018821,0.686324
0.556355,0.018795,0.687231
0.556056,0.018771,0.688143
0.555756,0.018750,0.689058
0.555454,0.018731,0.689978
0.555151,0.018714,0.690901
0.554846,0.018700,0.691828
0.554541,0.018689,0.692758
0.554234,0.018679,0.693690
0.553926,0.018672,0.694625
0.553618,0.018667,0.695562
0.553308,0.018664,0.696501
0.552998,0.018663,0.697441
0.552688,0.018664,0.698383
0.552377,0.018667,0.699326
0.552065,0.018671,0.700270
0.551752,0.018678,0.701214
0.551440,0.018686,0.702158
0.551127,0.018695,0.703101
0.550813,0.018706,0.704044
0.550499,0.018719,0.704986
0.550185,0.018732,0.705927
0.549871,0.018747,0.706866
0.549557,0.018763,0.707804
0.549244,0.018781,0.708739
0.548930,0.018799,0.709672
0.548616,0.018818,0.710602
0.548303,0.018839,0.711529
0.547990,0.018860,0.712453
0.547676,0.018882,0.713373
0.547363,0.018905,0.714288
0.547049,0.018928,0.715199
0.546736,0.018952,0.716105
0.546422,0.018977,0.717005
0.546109,0.019002,0.717900
0.545796,0.019028,0.718790
0.545483,0.019055,0.719673
0.545170,0.019082,0.720550
0.544858,0.019109,0.721420
0.544546,0.019137,0.722283
0.544235,0.019165,0.723139
0.543924,0.019193,0.723988
0.543614,0.019221,0.724829
0.543305,0.019250,0.725663
0.542997,0.019278,0.726488
0.542690,0.019307,0.727306
0.542384,0.019336,0.728114
0.542080,0.019364,0.728915
0.541777,0.019393,0.729706
0.541475,0.019421,0.730489
0.541175,0.019450,0.731262
0.540876,0.019478,0.732026
0.540579,0.019506,0.732781
0.540284,0.019533,0.733526
0.539991,0.019561,0.734261
0.539700,0.019588,0.734986
0.539411,0.019615,0.735701
0.539125,0.019641,0.736406
0.538841,0.019667,0.737101
0.538559,0.019692,0.737785
0.538280,0.019717,0.738458
0.538004,0.019741,0.739121
0.537731,0.019764,0.739773
0.537460,0.019787,0.740414
0.537192,0.019810,0.741044
0.536928,0.019831,0.741663
0.536667,0.019852,0.742271
0.536409,0.019872,0.742868
0.536154,0.019891,0.743453
0.535903,0.019909,0.744027
0.535655,0.019927,0.744589
0.535412,0.019944,0.745140
0.535171,0.019959,0.745679
0.534935,0.019974,0.746206
0.534703,0.019988,0.746722
0.534474,0.020001,0.747226
0.534250,0.020013,0.747718
0.534030,0.020024,0.748198
0.533814,0.020034,0.748667
0.533602,0.020043,0.749123
0.533395,0.020050,0.749567
0.533192,0.020057,0.749999
0.532994,0.020063,0.750420
0.532800,0.020068,0.750828
0.532610,0.020071,0.751224
0.532425,0.020074,0.751607
0.532245,0.020075,0.751979
0.532069,0.020075,0.752338
0.531898,0.020074,0.752685
0.531732,0.020072,0.753020
0.531571,0.020068,0.753342
0.531414,0.020064,0.753652
0.531262,0.020058,0.753950
0.531115,0.020052,0.754235
0.530973,0.020045,0.754508
0.530836,0.020038,0.754770
0.530704,0.020031,0.755019
0.530577,0.020024,0.755256
0.530454,0.020016,0.755481
0.530337,0.020006,0.755693
0.530225,0.019996,0.755894
0.530118,0.019985,0.756083
0.530016,0.019972,0.756260
0.529919,0.019958,0.756425
0.529827,0.019942,0.756578
0.529741,0.019926,0.756720
0.529659,0.019908,0.756849
0.529582,0.019888,0.756967
0.529510,0.019868,0.757073
0.529444,0.019846,0.757167
0.529382,0.019824,0.757250
0.529325,0.019800,0.757321
0.529273,0.019775,0.757380
0.529226,0.019749,0.757428
0.529184,0.019721,0.757465
0.529147,0.019693,0.757490
0.529115,0.019664,0.757504
0.529087,0.019634,0.757507
0.529065,0.019602,0.757499
0.529047,0.019570,0.757479
0.529033,0.019537,0.757448
0.529025,0.019503,0.757407
0.529021,0.019468,0.757355
0.529021,0.019433,0.757292
0.529027,0.019396,0.757218
0.529036,0.019359,0.757134
0.529050,0.019321,0.757039
0.529069,0.019283,0.756933
0.529092,0.019243,0.756818
0.529119,0.019203,0.756692
0.529150,0.019163,0.756556
0.529186,0.019122,0.756410
0.529226,0.019080,0.756254
0.529269,0.019038,0.756088
0.529317,0.018995,0.755913
0.529369,0.018952,0.755728
0.529425,0.018909,0.755533
0.529484,0.018865,0.755329
0.529548,0.018821,0.755116
0.529615,0.018776,0.754894
0.529685,0.018731,0.754663
0.529760,0.018686,0.754423
0.529837,0.018641,0.754174
0.529919,0.018596,0.753917
0.530003,0.018550,0.753651
0.530091,0.018505,0.753377
0.530182,0.018459,0.753094
0.530277,0.018413,0.752804
0.530374,0.018368,0.752505
0.530475,0.018322,0.752199
0.530578,0.018277,0.751885
0.530685,0.018231,0.751564
0.530794,0.018186,0.751235
0.530906,0.018141,0.750899
0.531020,0.018096,0.750556
0.531138,0.018051,0.750206
0.531258,0.018007,0.749849
0.531380,0.017963,0.749486
0.531505,0.017919,0.749116
0.531632,0.017876,0.748740
0.531761,0.017833,0.748358
0.531893,0.017791,0.747970
0.532026,0.017749,0.747576
0.532162,0.017707,0.747176
0.532300,0.017666,0.746771
0.532439,0.017626,0.746360
0.532581,0.017586,0.745945
0.532724,0.017547,0.745524
0.532869,0.017508,0.745098
0.533015,0.017470,0.744668
0.533164,0.017433,0.744232
0.533313,0.017397,0.743793
0.533464,0.017361,0.743349
0.533616,0.017326,0.742901
0.533770,0.017292,0.742450
0.533924,0.017259,0.741994
0.534080,0.017226,0.741535
0.534237,0.017195,0.741072
0.534395,0.017164,0.740606
0.534553,0.017134,0.740137
0.534713,0.017106,0.739665
0.534873,0.017078,0.739190
0.535034,0.017051,0.738712
0.535196,0.017025,0.738232
0.535358,0.017000,0.737750
0.535521,0.016976,0.737265
0.535684,0.016954,0.736778
0.535848,0.016932,0.736290
0.536012,0.016912,0.735800
0.536177,0.016892,0.735308
0.536341,0.016874,0.734815
0.536506,0.016857,0.734321
0.536671,0.016841,0.733826
0.536837,0.016826,0.733330
0.537002,0.016813,0.732833
0.537167,0.016800,0.732336
0.537332,0.016789,0.731838
0.537497,0.016779,0.731340
0.537662,0.016771,0.730842
0.537826,0.016763,0.730344
0.537991,0.016757,0.729847
0.538155,0.016752,0.729349
0.538319,0.016748,0.728852
0.538482,0.016746,0.728356
0.538645,0.016745,0.727861
0.538808,0.016745,0.727367
0.538970,0.016747,0.726873
0.539131,0.016749,0.726381
0.539292,0.016753,0.725891
0.539452,0.016759,0.725402
0.539612,0.016765,0.724915
0.539770,0.016773,0.724429
0.539929,0.016783,0.723946
0.540086,0.016793,0.723464
0.540243,0.016805,0.722985
0.540398,0.016818,0.722509
0.540553,0.016833,0.722034
0.540707,0.016848,0.721563
0.540860,0.016865,0.721094
0.541013,0.016884,0.720628
0.541164,0.016903,0.720165
0.541314,0.016924,0.719705
0.541463,0.016946,0.719249
0.541611,0.016970,0.718796
0.541758,0.016994,0.718346
0.541904,0.017020,0.717900
0.542049,0.017047,0.717458
0.542192,0.017076,0.717019
0.542335,0.017105,0.716585
0.542476,0.017136,0.716154
0.542616,0.017168,0.715728
0.542755,0.017201,0.715306
0.542893,0.017235,0.714889
0.543029,0.017270,0.714475
0.543164,0.017307,0.714067
0.543298,0.017344,0.713663
0.543431,0.017383,0.713264
0.543562,0.017423,0.712869
0.543692,0.017464,0.712480
0.543820,0.017506,0.712096
0.543947,0.017548,0.711716
0.544073,0.017592,0.711342
0.544197,0.017638,0.710974
0.544320,0.017685,0.710610
0.544442,0.017733,0.710253
0.544563,0.017783,0.709900
0.544682,0.017835,0.709554
0.544799,0.017887,0.709213
0.544916,0.017941,0.708878
0.545031,0.017995,0.708549
0.545144,0.018051,0.708226
0.545256,0.018107,0.707909
0.545368,0.018164,0.707599
0.545477,0.018222,0.707294
0.545586,0.018280,0.706996
0.545693,0.018339,0.706704
0.545799,0.018399,0.706419
0.545904,0.018460,0.706140
0.546007,0.018521,0.705868
0.546109,0.018583,0.705602
0.546210,0.018645,0.705344
0.546310,0.018708,0.705091
0.546408,0.018771,0.704846
0.546505,0.018835,0.704607
0.546601,0.018899,0.704375
0.546696,0.018964,0.704150
0.546789,0.019029,0.703932
0.546881,0.019094,0.703721
0.546972,0.019160,0.703516
0.547061,0.019226,0.703318
0.547149,0.019292,0.703128
0.547236,0.019359,0.702944
0.547321,0.019426,0.702767
0.547405,0.019493,0.702597
0.547487,0.019560,0.702433
0.547568,0.019627,0.702277
0.547648,0.019694,0.702127
0.547725,0.019762,0.701984
0.547801,0.019829,0.701847
0.547876,0.019897,0.701717
0.547948,0.019964,0.701594
0.548019,0.020031,0.701477
0.548088,0.020099,0.701367
0.548155,0.020166,0.701264
0.548221,0.020233,0.701166
0.548285,0.020300,0.701076
0.548347,0.020366,0.700991
0.548407,0.020433,0.700913
0.548466,0.020499,0.700842
0.548522,0.020565,0.700776
0.548577,0.020630,0.700717
0.548630,0.020696,0.700665
0.548681,0.020760,0.700618
0.548730,0.020825,0.700578
0.548778,0.020889,0.700544
0.548823,0.020953,0.700516
0.548867,0.021016,0.700494
0.548909,0.021078,0.700478
0.548949,0.021140,0.700468
0.548987,0.021202,0.700464
0.549023,0.021263,0.700466
0.549057,0.021323,0.700474
0.549090,0.021383,0.700488
0.549120,0.021442,0.700507
0.549149,0.021500,0.700532
0.549176,0.021557,0.700563
0.549201,0.021614,0.700600
0.549225,0.021670,0.700642
0.549246,0.021726,0.700690
0.549266,0.021780,0.700743
0.549284,0.021834,0.700802
0.549300,0.021887,0.700866
0.549314,0.021938,0.700935
0.549327,0.021990,0.701010
0.549337,0.022040,0.701090
0.549346,0.022089,0.701175
0.549353,0.022137,0.701265
0.549359,0.022184,0.701360
0.549363,0.022230,0.701460
0.549365,0.022276,0.701566
0.549365,0.022320,0.701676
0.549363,0.022363,0.701790
0.549360,0.022405,0.701910
0.549355,0.022446,0.702034
0.549349,0.022486,0.702163
0.549341,0.022525,0.702296
0.549331,0.022563,0.702434
0.549320,0.022599,0.702577
0.549306,0.022635,0.702723
0.549292,0.022669,0.702874
0.549276,0.022702,0.703029
0.549258,0.022734,0.703188
0.549238,0.022764,0.703351
0.549218,0.022794,0.703518
0.549195,0.022822,0.703689
0.549171,0.022849,0.703864
0.549146,0.022875,0.704042
0.549119,0.022900,0.704224
0.549090,0.022923,0.704410
0.549060,0.022945,0.704599
0.549029,0.022966,0.704792
0.548996,0.022985,0.704988
0.548962,0.023003,0.705187
0.548926,0.023020,0.705389
0.548890,0.023036,0.705594
0.548851,0.023051,0.705802
0.548812,0.023064,0.706013
0.548771,0.023076,0.706227
0.548728,0.023086,0.706444
0.548685,0.023095,0.706663
0.548640,0.023103,0.706885
0.548593,0.023110,0.707109
0.548546,0.023115,0.707336
0.548497,0.023119,0.707565
0.548447,0.023122,0.707796
0.548396,0.023124,0.708029
0.548343,0.023124,0.708264
0.548290,0.023123,0.708501
0.548235,0.023120,0.708739
0.548179,0.023117,0.708980
0.548122,0.023112,0.709222
0.548064,0.023105,0.709466
0.548005,0.023098,0.709711
0.547944,0.023089,0.709957
0.547883,0.023079,0.710205
0.547821,0.023068,0.710454
0.547757,0.023056,0.710704
0.547693,0.023042,0.710955
0.547628,0.023027,0.711207
0.547562,0.023011,0.711460
0.547495,0.022994,0.711714
0.547427,0.022976,0.711969
0.547358,0.022956,0.712224
0.547289,0.022935,0.712479
0.547218,0.022914,0.712736
0.547147,0.022891,0.712992
0.547075,0.022867,0.713249
0.547002,0.022842,0.713506
0.546929,0.022815,0.713763
0.546855,0.022788,0.714020
0.546781,0.022760,0.714277
0.546705,0.022731,0.714534
0.546629,0.022700,0.714791
0.546553,0.022669,0.715048
0.546476,0.022637,0.715304
0.546399,0.022604,0.715560
0.546321,0.022569,0.715815
0.546242,0.022534,0.716070
0.546164,0.022498,0.716324
0.546084,0.022461,0.716578
0.546005,0.022424,0.716830
0.545925,0.022385,0.717082
0.545844,0.022346,0.717333
0.545764,0.022305,0.717583
0.545683,0.022264,0.717832
0.545602,0.022223,0.718080
0.545521,0.022180,0.718326
0.545439,0.022137,0.718571
0.545357,0.022093,0.718815
0.545276,0.022048,0.719058
0.545194,0.022003,0.719299
0.545112,0.021957,0.719539
0.545030,0.021911,0.719776
0.544947,0.021863,0.720013
0.544865,0.021816,0.720247
0.544783,0.021767,0.720480
0.544701,0.021718,0.720711
0.544619,0.021669,0.720940
0.544537,0.021619,0.721167
