X,Y,Z
0.539582,0.045136,0.734988
0.539535,0.045122,0.735111
0.539489,0.045107,0.735233
0.539443,0.045092,0.735354
0.539398,0.045077,0.735475
0.539354,0.045062,0.735595
0.539310,0.045047,0.735715
0.539266,0.045032,0.735833
0.539223,0.045017,0.735951
0.539180,0.045002,0.736068
0.539138,0.044986,0.736184
0.539096,0.044971,0.736300
0.539055,0.044956,0.736414
0.539014,0.044940,0.736528
0.538974,0.044925,0.736640
0.538935,0.044909,0.736751
0.538896,0.044894,0.736862
0.538857,0.044878,0.736971
0.538819,0.044862,0.737080
0.538782,0.044847,0.737187
0.538746,0.044831,0.737293
0.538710,0.044815,0.737398
0.538674,0.044800,0.737502
0.538640,0.044784,0.737604
0.538606,0.044768,0.737705
0.538572,0.044753,0.737805
0.538540,0.044737,0.737904
0.538507,0.044722,0.738002
0.538476,0.044706,0.738098
0.538445,0.044691,0.738192
0.538415,0.044675,0.738286
0.538386,0.044660,0.738378
0.538357,0.044645,0.738469
0.538329,0.044629,0.738558
0.538302,0.044614,0.738645
0.538275,0.044599,0.738732
0.538249,0.044584,0.738817
0.538224,0.044569,0.738900
0.538199,0.044554,0.738982
0.538175,0.044539,0.739062
0.538152,0.044525,0.739141
0.538130,0.044510,0.739218
0.538108,0.044496,0.739294
0.538087,0.044481,0.739368
0.538067,0.044467,0.739440
0.538048,0.044453,0.739511
0.538029,0.044439,0.739580
0.538011,0.044425,0.739648
0.537994,0.044411,0.739713
0.537977,0.044397,0.739778
0.537961,0.044384,0.739840
0.537946,0.044371,0.739901
0.537932,0.044357,0.739961
0.537918,0.044344,0.740018
0.537906,0.044331,0.740074
0.537894,0.044319,0.740128
0.537882,0.044306,0.740181
0.537872,0.044294,0.740232
0.537862,0.044281,0.740281
0.537853,0.044269,0.740328
0.537844,0.044257,0.740373
0.537837,0.044246,0.740417
0.537830,0.044234,0.740460
0.537823,0.044223,0.740500
0.537818,0.044211,0.740539
0.537813,0.044200,0.740576
0.537809,0.044190,0.740611
0.537806,0.044179,0.740644
0.537803,0.044169,0.740676
